auto_id,automerk,carroserie,verkoopprijsprijs,kilometerstand,versnellinsbak,leeftijd_auto,type_motor,pk,nieuwstaat,lease_bedrag,airco
45932,Fiat,Hatchback,3695.0,74368.0,Handgeschakeld,11.0,Benzine,68.0,Gebruikt,,False
45933,Fiat,Hatchback,4450.0,101000.0,Handgeschakeld,14.0,Benzine,95.0,Gebruikt,,True
45934,Fiat,Hatchback,3950.0,139953.0,Handgeschakeld,11.0,Elektrisch,68.0,Gebruikt,,False
45935,Fiat,Hatchback,1999.0,205157.0,Handgeschakeld,16.0,Elektrisch,68.0,Gebruikt,,True
45936,Fiat,Hatchback,6450.0,133655.0,Automatisch,10.0,Benzine,68.0,Gebruikt,,True
45937,Fiat,Hatchback,2950.0,201967.0,Handgeschakeld,12.0,Benzine,68.0,Gebruikt,,True
45938,Fiat,Hatchback,2750.0,178005.0,Handgeschakeld,15.0,Benzine,109.0,Gebruikt,,True
45939,Fiat,Hatchback,3750.0,148346.0,Handgeschakeld,14.0,Benzine,95.0,Gebruikt,,True
45940,Fiat,Hatchback,7250.0,143550.0,Handgeschakeld,9.0,Benzine,82.0,Gebruikt,,True
45941,Fiat,Hatchback,3940.0,130818.0,Handgeschakeld,16.0,Benzine,109.0,Gebruikt,,True
45942,Fiat,Hatchback,4000.0,140000.0,Handgeschakeld,11.0,Benzine,68.0,Gebruikt,,True
45943,Fiat,Hatchback,6250.0,164775.0,Handgeschakeld,10.0,Benzine,82.0,Gebruikt,,True
45944,Fiat,Hatchback,1999.0,123123.0,Handgeschakeld,20.0,Benzine,75.0,Gebruikt,,True
45945,Fiat,Hatchback,7890.0,67287.0,Handgeschakeld,4.0,Elektrisch,69.0,Gebruikt,,True
45946,Fiat,Hatchback,2350.0,216052.0,Handgeschakeld,15.0,Benzine,150.0,Gebruikt,,True
45947,Fiat,Hatchback,3940.0,162829.0,Handgeschakeld,12.0,Elektrisch,68.0,Gebruikt,,False
45948,Fiat,Hatchback,1650.0,269447.0,Handgeschakeld,15.0,Benzine,88.0,Gebruikt,,True
45949,Fiat,Hatchback,4990.0,84000.0,Automatisch,9.0,Benzine,68.0,Gebruikt,,True
45950,Fiat,Hatchback,950.0,273651.0,Handgeschakeld,25.0,Benzine,50.0,Gebruikt,,False
45951,Fiat,Hatchback,8600.0,157229.0,Handgeschakeld,8.0,Benzine,82.0,Gebruikt,,False
45952,Fiat,Hatchback,24945.0,79308.0,Handgeschakeld,6.0,Benzine,252.0,Gebruikt,,True
45953,Fiat,Hatchback,20925.0,25000.0,Handgeschakeld,2.0,Benzine,131.0,Demo,,True
45954,Fiat,Hatchback,23950.0,15110.0,Automatisch,2.0,Elektrisch,,Gebruikt,,False
45955,Fiat,Hatchback,23950.0,18645.0,Automatisch,2.0,Elektrisch,,Gebruikt,,True
45956,Fiat,Hatchback,23750.0,21003.0,Automatisch,2.0,Elektrisch,,Gebruikt,,False
45957,Fiat,Hatchback,35940.0,314.0,Automatisch,0.0,Elektrisch,,Demo,,True
45958,Fiat,Hatchback,24950.0,19985.0,Automatisch,2.0,Elektrisch,,Gebruikt,,True
45959,Fiat,Hatchback,23500.0,31805.0,Automatisch,2.0,Elektrisch,,Gebruikt,,False
45960,Fiat,Hatchback,23500.0,37212.0,Automatisch,2.0,Elektrisch,,Gebruikt,,True
45961,Fiat,Hatchback,41308.0,5793.0,Handgeschakeld,2.0,Benzine,262.0,Gebruikt,,False
45962,Fiat,Hatchback,23495.0,16736.0,Handgeschakeld,1.0,Benzine,111.0,Gebruikt,,False
45963,Fiat,Hatchback,22400.0,6896.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
45964,Fiat,Hatchback,25940.0,7726.0,Handgeschakeld,2.0,Benzine,102.0,Gebruikt,,False
45965,Fiat,Hatchback,26845.0,70132.0,Handgeschakeld,5.0,Benzine,270.0,Gebruikt,,False
45966,Fiat,Hatchback,65950.0,16519.0,Automatisch,1.0,Benzine,359.0,Gebruikt,,False
45967,Fiat,Hatchback,44750.0,4623.0,Automatisch,1.0,Benzine,226.0,Demo,,True
45968,Fiat,Hatchback,15925.0,53781.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,True
45969,Fiat,Hatchback,22950.0,2719.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
45970,Fiat,Hatchback,52500.0,5700.0,Handgeschakeld,3.0,Benzine,329.0,Gebruikt,,True
45971,Fiat,Hatchback,22900.0,1115.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,False
45972,Fiat,Hatchback,15500.0,37000.0,Automatisch,5.0,Benzine,131.0,Gebruikt,,True
45973,Fiat,Hatchback,22925.0,11441.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,False
45974,Fiat,Hatchback,24950.0,75765.0,Handgeschakeld,7.0,Benzine,272.0,Gebruikt,,False
45975,Fiat,Hatchback,33940.0,35727.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,True
45976,Fiat,Hatchback,20425.0,52814.0,Handgeschakeld,3.0,Benzine,130.0,Gebruikt,,True
45977,Fiat,Hatchback,22900.0,14232.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,False
45978,Fiat,Hatchback,21450.0,14594.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
45979,Fiat,Hatchback,20900.0,17070.0,Handgeschakeld,4.0,Benzine,209.0,Gebruikt,,False
45980,Fiat,Hatchback,24458.0,5.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,True
45981,Fiat,Hatchback,23900.0,5594.0,Automatisch,1.0,Elektrisch,,Gebruikt,,False
45982,Fiat,Hatchback,16250.0,28929.0,Handgeschakeld,9.0,Benzine,200.0,Gebruikt,,False
45983,Fiat,Hatchback,23950.0,1385.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
45984,Fiat,Hatchback,17940.0,42611.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,True
45985,Fiat,Hatchback,22400.0,5065.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
45986,Fiat,Hatchback,23425.0,9028.0,Handgeschakeld,2.0,Benzine,100.0,Gebruikt,,True
45987,Fiat,Hatchback,23900.0,2129.0,Automatisch,1.0,Elektrisch,,Gebruikt,,False
45988,Fiat,Hatchback,20950.0,44577.0,Handgeschakeld,4.0,Benzine,208.0,Gebruikt,,True
45989,Fiat,Hatchback,19950.0,22942.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
45990,Fiat,Hatchback,31400.0,8998.0,Automatisch,1.0,Elektrisch,,Gebruikt,,True
45991,Fiat,Hatchback,24950.0,19000.0,Automatisch,4.0,Benzine,224.0,Gebruikt,,False
45992,Fiat,Hatchback,44940.0,6285.0,Automatisch,1.0,Benzine,224.0,Demo,,False
45993,Fiat,Hatchback,15725.0,57569.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,True
45994,Fiat,Hatchback,22480.0,21961.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
45995,Fiat,Hatchback,19945.0,27432.0,Handgeschakeld,2.0,Benzine,100.0,Gebruikt,,True
45996,Fiat,Hatchback,24058.0,5.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,False
45997,Fiat,Hatchback,22950.0,5187.0,Automatisch,1.0,Elektrisch,,Gebruikt,,True
45998,Fiat,Hatchback,18940.0,50784.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,True
45999,Fiat,Hatchback,24458.0,5.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,True
46000,Fiat,Hatchback,14750.0,48998.0,Handgeschakeld,8.0,Benzine,200.0,Gebruikt,,True
46001,Fiat,Hatchback,21425.0,10912.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,True
46002,Fiat,Hatchback,17900.0,44114.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,True
46003,Fiat,Hatchback,14995.0,13251.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46004,Fiat,Hatchback,19425.0,21919.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46005,Fiat,Hatchback,4750.0,145445.0,Handgeschakeld,13.0,Benzine,95.0,Gebruikt,,True
46006,Fiat,Hatchback,31900.0,2943.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
46007,Fiat,Hatchback,20940.0,43155.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46008,Fiat,Hatchback,34450.0,658.0,Automatisch,0.0,Elektrisch,,Demo,,False
46009,Fiat,Hatchback,36669.0,1500.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,False
46010,Fiat,Hatchback,32160.0,501.0,Automatisch,0.0,Elektrisch,136.0,Nieuw,,False
46011,Fiat,Hatchback,21950.0,16524.0,Automatisch,2.0,Benzine,130.0,Gebruikt,,False
46012,Fiat,Hatchback,18350.0,20344.0,Handgeschakeld,3.0,Benzine,75.0,Gebruikt,,True
46013,Fiat,Hatchback,39940.0,29340.0,Automatisch,2.0,Benzine,224.0,Demo,,True
46014,Fiat,Hatchback,22925.0,9972.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,False
46015,Fiat,Hatchback,22825.0,12163.0,Automatisch,2.0,Benzine,100.0,Gebruikt,,True
46016,Fiat,Hatchback,11740.0,11076.0,Handgeschakeld,3.0,Benzine,72.0,Gebruikt,,False
46017,Fiat,Hatchback,22400.0,13172.0,Automatisch,3.0,Benzine,111.0,Gebruikt,,False
46018,Fiat,Hatchback,11950.0,92215.0,Handgeschakeld,7.0,Benzine,131.0,Gebruikt,,True
46019,Fiat,Hatchback,19990.0,18994.0,Automatisch,4.0,Benzine,130.0,Gebruikt,,True
46020,Fiat,Hatchback,19250.0,27799.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46021,Fiat,Hatchback,12940.0,31434.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,True
46022,Fiat,Hatchback,17750.0,74532.0,Handgeschakeld,6.0,Benzine,208.0,Demo,,False
46023,Fiat,Hatchback,21695.0,14668.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
46024,Fiat,Hatchback,22340.0,2.0,Handgeschakeld,0.0,Benzine,101.0,Nieuw en op kenteken,,True
46025,Fiat,Hatchback,20925.0,49338.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,True
46026,Fiat,Hatchback,23400.0,4250.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
46027,Fiat,Hatchback,22925.0,6793.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,False
46028,Fiat,Hatchback,14750.0,29520.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46029,Fiat,Hatchback,30900.0,66110.0,Automatisch,4.0,Benzine,224.0,Gebruikt,,False
46030,Fiat,Hatchback,3500.0,120365.0,Handgeschakeld,15.0,Benzine,88.0,Gebruikt,,False
46031,Fiat,Hatchback,37900.0,1000.0,Automatisch,0.0,Benzine,131.0,Gebruikt,,True
46032,Fiat,Hatchback,6250.0,36000.0,Handgeschakeld,5.0,Benzine,69.0,Gebruikt,,True
46033,Fiat,Hatchback,18940.0,7247.0,Automatisch,3.0,Benzine,110.0,Gebruikt,,True
46034,Fiat,Hatchback,15440.0,9372.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
46035,Fiat,Hatchback,15940.0,35448.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46036,Fiat,Hatchback,25900.0,32815.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
46037,Fiat,Hatchback,22725.0,11807.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
46038,Fiat,Hatchback,39950.0,3639.0,Automatisch,2.0,Benzine,224.0,Gebruikt,,True
46039,Fiat,Hatchback,20440.0,21539.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46040,Fiat,Hatchback,15440.0,32430.0,Half/Semi-automaat,3.0,Benzine,72.0,Gebruikt,,False
46041,Fiat,Hatchback,19950.0,38898.0,Handgeschakeld,3.0,Benzine,101.0,Gebruikt,,False
46042,Fiat,Hatchback,23900.0,1234.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,True
46043,Fiat,Hatchback,20050.0,15008.0,Handgeschakeld,3.0,Diesel,131.0,Gebruikt,,True
46044,Fiat,Hatchback,20450.0,15310.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46045,Fiat,Hatchback,29850.0,16566.0,Handgeschakeld,4.0,Benzine,272.0,Gebruikt,,True
46046,Fiat,Hatchback,23425.0,5804.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,False
46047,Fiat,Hatchback,31945.0,54599.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
46048,Fiat,Hatchback,41925.0,21763.0,Automatisch,1.0,Benzine,179.0,Demo,,True
46049,Fiat,Hatchback,18937.0,45311.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46050,Fiat,Hatchback,21500.0,14780.0,Handgeschakeld,2.0,Benzine,130.0,Gebruikt,,True
46051,Fiat,Hatchback,24940.0,22426.0,Automatisch,2.0,Benzine,102.0,Gebruikt,,True
46052,Fiat,Hatchback,15425.0,30771.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46053,Fiat,Hatchback,12835.0,91093.0,Handgeschakeld,9.0,Benzine,200.0,Gebruikt,,False
46054,Fiat,Hatchback,23356.0,5.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,True
46055,Fiat,Hatchback,13995.0,68818.0,Handgeschakeld,8.0,Benzine,200.0,Gebruikt,,True
46056,Fiat,Hatchback,10945.0,58432.0,Handgeschakeld,5.0,Diesel,101.0,Gebruikt,,True
46057,Fiat,Hatchback,49508.0,20.0,Automatisch,0.0,Benzine,224.0,Nieuw en op kenteken,,False
46058,Fiat,Hatchback,11990.0,80228.0,Handgeschakeld,6.0,Benzine,110.0,Gebruikt,,False
46059,Fiat,Hatchback,19500.0,67766.0,Handgeschakeld,3.0,Diesel,131.0,Gebruikt,,True
46060,Fiat,Hatchback,2150.0,161108.0,Handgeschakeld,18.0,Benzine,88.0,Gebruikt,,False
46061,Fiat,Hatchback,20051.0,15008.0,Handgeschakeld,3.0,Diesel,131.0,Gebruikt,,False
46062,Fiat,Hatchback,19480.0,15040.0,Handgeschakeld,3.0,Benzine,101.0,Gebruikt,,False
46063,Fiat,Hatchback,23858.0,5.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,False
46064,Fiat,Hatchback,25425.0,11916.0,Automatisch,1.0,Benzine,100.0,Gebruikt,,False
46065,Fiat,Hatchback,15798.0,93361.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46066,Fiat,Hatchback,17925.0,67067.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46067,Fiat,Hatchback,26450.0,5000.0,Handgeschakeld,1.0,Benzine,101.0,Demo,,False
46068,Fiat,Hatchback,16500.0,28834.0,Handgeschakeld,9.0,Benzine,,Gebruikt,,True
46069,Fiat,Hatchback,22937.0,47262.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
46070,Fiat,Hatchback,12800.0,18826.0,Handgeschakeld,5.0,Benzine,82.0,Gebruikt,,True
46071,Fiat,Hatchback,21495.0,6391.0,Automatisch,2.0,Benzine,101.0,Gebruikt,,False
46072,Fiat,Hatchback,22925.0,4205.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
46073,Fiat,Hatchback,24925.0,26643.0,Automatisch,2.0,Benzine,100.0,Gebruikt,,True
46074,Fiat,Hatchback,15900.0,60613.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,False
46075,Fiat,Hatchback,32995.0,9875.0,Automatisch,2.0,Elektrisch,136.0,Demo,,False
46076,Fiat,Hatchback,47650.0,224.0,Automatisch,0.0,Benzine,179.0,Demo,,True
46077,Fiat,Hatchback,24425.0,8882.0,Handgeschakeld,2.0,Benzine,100.0,Gebruikt,,False
46078,Fiat,Hatchback,22950.0,12954.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,False
46079,Fiat,Hatchback,31900.0,49244.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
46080,Fiat,Hatchback,20940.0,22452.0,Handgeschakeld,2.0,Benzine,100.0,Gebruikt,,False
46081,Fiat,Hatchback,22900.0,32304.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46082,Fiat,Hatchback,5500.0,5.0,Handgeschakeld,36.0,Benzine,103.0,Gebruikt,,True
46083,Fiat,Hatchback,15725.0,58029.0,Handgeschakeld,5.0,Benzine,130.0,Gebruikt,,True
46084,Fiat,Hatchback,17900.0,17205.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46085,Fiat,Hatchback,18450.0,30977.0,Handgeschakeld,5.0,Benzine,130.0,Gebruikt,,False
46086,Fiat,Hatchback,,,,,,,,,True
46087,Fiat,Hatchback,24999.0,16289.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,True
46088,Fiat,Hatchback,15900.0,3000.0,Handgeschakeld,1.0,Benzine,73.0,Gebruikt,,True
46089,Fiat,Hatchback,19900.0,42549.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46090,Fiat,Hatchback,10940.0,26388.0,Handgeschakeld,9.0,Benzine,120.0,Gebruikt,,False
46091,Fiat,Hatchback,23945.0,11941.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
46092,Fiat,Hatchback,22925.0,7095.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
46093,Fiat,Hatchback,22950.0,7200.0,Automatisch,1.0,Elektrisch,,Gebruikt,,True
46094,Fiat,Hatchback,23950.0,9108.0,Automatisch,2.0,Benzine,101.0,Gebruikt,,False
46095,Fiat,Hatchback,29999.0,39105.0,Handgeschakeld,4.0,Benzine,272.0,Gebruikt,,True
46096,Fiat,Hatchback,11990.0,55875.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,True
46097,Fiat,Hatchback,15945.0,50011.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,False
46098,Fiat,Hatchback,19450.0,6226.0,Automatisch,3.0,Benzine,110.0,Gebruikt,,False
46099,Fiat,Hatchback,30495.0,38735.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
46100,Fiat,Hatchback,23350.0,20391.0,Automatisch,2.0,Benzine,101.0,Gebruikt,,False
46101,Fiat,Hatchback,19695.0,24964.0,Handgeschakeld,2.0,Benzine,130.0,Gebruikt,,False
46102,Fiat,Hatchback,17330.0,95544.0,Automatisch,3.0,Benzine,131.0,Gebruikt,,True
46103,Fiat,Hatchback,25900.0,35126.0,Handgeschakeld,5.0,Benzine,272.0,Gebruikt,,True
46104,Fiat,Hatchback,19900.0,6102.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46105,Fiat,Hatchback,42125.0,10.0,Automatisch,0.0,Benzine,131.0,Nieuw,,True
46106,Fiat,Hatchback,19940.0,52245.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46107,Fiat,Hatchback,24400.0,18259.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
46108,Fiat,Hatchback,24925.0,7560.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46109,Fiat,Hatchback,15900.0,3000.0,Handgeschakeld,1.0,Benzine,73.0,Gebruikt,,True
46110,Fiat,Hatchback,21925.0,6719.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46111,Fiat,Hatchback,19440.0,37213.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46112,Fiat,Hatchback,17995.0,87984.0,Handgeschakeld,6.0,Benzine,205.0,Gebruikt,,False
46113,Fiat,Hatchback,13950.0,39717.0,Handgeschakeld,8.0,Benzine,200.0,Gebruikt,,True
46114,Fiat,Hatchback,15900.0,3000.0,Handgeschakeld,1.0,Benzine,73.0,Gebruikt,,False
46115,Fiat,Hatchback,17925.0,75028.0,Automatisch,5.0,Benzine,131.0,Gebruikt,,True
46116,Fiat,Hatchback,22945.0,38931.0,Automatisch,3.0,Benzine,101.0,Gebruikt,,False
46117,Fiat,Hatchback,21925.0,17633.0,Automatisch,2.0,Benzine,101.0,Gebruikt,,False
46118,Fiat,Hatchback,17250.0,79947.0,Automatisch,5.0,Benzine,131.0,Gebruikt,,False
46119,Fiat,Hatchback,16450.0,41925.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46120,Fiat,Hatchback,22890.0,10.0,Handgeschakeld,0.0,Benzine,75.0,Nieuw,,True
46121,Fiat,Hatchback,15900.0,5948.0,Automatisch,5.0,Benzine,111.0,Gebruikt,,True
46122,Fiat,Hatchback,14800.0,98370.0,Automatisch,5.0,Benzine,110.0,Gebruikt,,False
46123,Fiat,Hatchback,6500.0,119579.0,Handgeschakeld,9.0,Benzine,156.0,Gebruikt,,False
46124,Fiat,Hatchback,10440.0,83672.0,Handgeschakeld,5.0,Benzine,82.0,Gebruikt,,False
46125,Fiat,Hatchback,12925.0,28200.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,True
46126,Fiat,Hatchback,33440.0,10120.0,Automatisch,1.0,Elektrisch,136.0,Demo,,False
46127,Fiat,Hatchback,20440.0,30431.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,True
46128,Fiat,Hatchback,17925.0,44923.0,Automatisch,4.0,Benzine,111.0,Gebruikt,,False
46129,Fiat,Hatchback,29999.0,9250.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,False
46130,Fiat,Hatchback,14750.0,97149.0,Handgeschakeld,5.0,Benzine,130.0,Gebruikt,,True
46131,Fiat,Hatchback,34440.0,10.0,Handgeschakeld,0.0,Benzine,131.0,Nieuw,,False
46132,Fiat,Hatchback,18425.0,41724.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
46133,Fiat,Hatchback,14745.0,85943.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,False
46134,Fiat,Hatchback,21440.0,21497.0,Handgeschakeld,1.0,Benzine,131.0,Demo,,False
46135,Fiat,Hatchback,31045.0,10.0,Automatisch,0.0,Elektrisch,136.0,Nieuw,,False
46136,Fiat,Hatchback,15850.0,92302.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46137,Fiat,Hatchback,21500.0,2472.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,True
46138,Fiat,Hatchback,15399.0,47179.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46139,Fiat,Hatchback,23900.0,19011.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46140,Fiat,Hatchback,19995.0,51827.0,Automatisch,3.0,Benzine,131.0,Gebruikt,,True
46141,Fiat,Hatchback,25900.0,8695.0,Automatisch,2.0,Benzine,101.0,Gebruikt,,False
46142,Fiat,Hatchback,17450.0,24866.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,True
46143,Fiat,Hatchback,12250.0,18600.0,Handgeschakeld,2.0,Benzine,72.0,Gebruikt,,True
46144,Fiat,Hatchback,23425.0,4412.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,True
46145,Fiat,Hatchback,14900.0,83794.0,Automatisch,5.0,Benzine,111.0,Gebruikt,,False
46146,Fiat,Hatchback,32900.0,15550.0,Automatisch,3.0,Benzine,224.0,Gebruikt,,False
46147,Fiat,Hatchback,19990.0,28367.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46148,Fiat,Hatchback,20950.0,7219.0,Handgeschakeld,3.0,Benzine,101.0,Gebruikt,,False
46149,Fiat,Hatchback,19900.0,10698.0,Handgeschakeld,2.0,Benzine,75.0,Gebruikt,,True
46150,Fiat,Hatchback,13950.0,39717.0,Handgeschakeld,8.0,Benzine,200.0,Gebruikt,,True
46151,Fiat,Hatchback,24425.0,11756.0,Handgeschakeld,2.0,Benzine,100.0,Gebruikt,,False
46152,Fiat,Hatchback,18425.0,17457.0,Automatisch,5.0,Benzine,130.0,Gebruikt,,False
46153,Fiat,Hatchback,32925.0,12060.0,Automatisch,2.0,Elektrisch,136.0,Gebruikt,,True
46154,Fiat,Hatchback,10999.0,2373.0,Handgeschakeld,3.0,Benzine,68.0,Gebruikt,,False
46155,Fiat,Hatchback,12000.0,80000.0,Handgeschakeld,6.0,Benzine,131.0,Gebruikt,,False
46156,Fiat,Hatchback,13900.0,56573.0,Handgeschakeld,5.0,Benzine,111.0,Gebruikt,,False
46157,Fiat,Hatchback,11940.0,27650.0,Handgeschakeld,3.0,Benzine,72.0,Gebruikt,,True
46158,Fiat,Hatchback,31925.0,15950.0,Automatisch,1.0,Diesel,130.0,Demo,,True
46159,Fiat,Hatchback,19950.0,55451.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
46160,Fiat,Hatchback,15450.0,38216.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
46161,Fiat,Hatchback,20750.0,22750.0,Automatisch,2.0,Benzine,102.0,Gebruikt,,False
46162,Fiat,Hatchback,25100.0,3363.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,True
46163,Fiat,Hatchback,35026.0,1.0,Automatisch,0.0,Elektrisch,,Nieuw,,True
46164,Fiat,Hatchback,22925.0,8579.0,Handgeschakeld,1.0,Benzine,101.0,Gebruikt,,False
46165,Fiat,Hatchback,18440.0,46183.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46166,Fiat,Hatchback,25280.0,49168.0,Automatisch,3.0,Diesel,131.0,Gebruikt,,False
46167,Fiat,Hatchback,13450.0,77068.0,Handgeschakeld,8.0,Benzine,200.0,Gebruikt,,False
46168,Fiat,Hatchback,12450.0,49912.0,Handgeschakeld,9.0,Benzine,156.0,Gebruikt,,False
46169,Fiat,Hatchback,45999.0,1578.0,Automatisch,0.0,Benzine,,Gebruikt,,True
46170,Fiat,Hatchback,12940.0,31656.0,Handgeschakeld,3.0,Benzine,72.0,Gebruikt,,True
46171,Fiat,Hatchback,33440.0,69065.0,Automatisch,3.0,Benzine,224.0,Gebruikt,,False
46172,Fiat,Hatchback,14425.0,50256.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46173,Fiat,Hatchback,24225.0,13351.0,Handgeschakeld,2.0,Benzine,101.0,Gebruikt,,False
46174,Fiat,Hatchback,22725.0,10740.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,False
46175,Fiat,Hatchback,15500.0,48371.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
46176,Fiat,Hatchback,2450.0,146447.0,Handgeschakeld,14.0,Benzine,75.0,Gebruikt,,True
46177,Fiat,Hatchback,25750.0,47784.0,Automatisch,3.0,Benzine,131.0,Gebruikt,,True
46178,Fiat,Hatchback,30350.0,1728.0,Automatisch,1.0,Elektrisch,136.0,Demo,,False
46179,Fiat,Hatchback,12450.0,12985.0,Handgeschakeld,3.0,Benzine,73.0,Gebruikt,,False
46180,Fiat,Hatchback,11950.0,84509.0,Handgeschakeld,7.0,Diesel,120.0,Gebruikt,,True
46181,Fiat,Hatchback,11400.0,57079.0,Handgeschakeld,6.0,Diesel,99.0,Gebruikt,,True
46182,Fiat,Hatchback,11650.0,132379.0,Handgeschakeld,7.0,Benzine,199.0,Gebruikt,,False
46183,Fiat,Hatchback,22440.0,47506.0,Handgeschakeld,2.0,Benzine,102.0,Gebruikt,,False
46184,Fiat,Hatchback,22925.0,9318.0,Handgeschakeld,1.0,Benzine,100.0,Gebruikt,,False
46185,Fiat,Hatchback,33495.0,18979.0,Automatisch,2.0,Elektrisch,,Demo,,False
